011446,长江新能源产业混合发起A,CJXNYCYHHFQA,2021-12-07,1.6926,1.6926,-3.65,-7.09,3.68,4.76,53.50,,,,,69.26,2021-04-14,1,80.31,1.50%,0.15%,1,0.15%,1,
006051,鹏扬核心价值灵活配置A,PYHXJZLHPZA,2021-12-07,3.0347,3.0347,-3.20,-5.51,6.99,1.63,32.84,66.84,178.64,,45.37,203.47,2019-01-29,1,79.9409,1.50%,0.15%,1,0.15%,1,
011447,长江新能源产业混合发起C,CJXNYCYHHFQC,2021-12-07,1.6883,1.6883,-3.65,-7.09,3.65,4.66,53.19,,,,,68.83,2021-04-14,1,79.86,,0.00%,,,,
160634,鹏华中证环保产业指数(LOF),PHZZHBCYZSLOF,2021-12-07,1.7790,1.27,-1.11,-3.79,-1.17,2.01,42.78,73.05,146.11,166.84,51.79,35.54,2015-06-16,1,79.3339,1.20%,0.12%,1,0.12%,1,76.73
006052,鹏扬核心价值灵活配置C,PYHXJZLHPZC,2021-12-07,2.9969,2.9969,-3.20,-5.52,6.95,1.53,32.58,66.18,176.47,,44.83,199.69,2019-01-29,1,79.2290,,0.00%,,,,
006348,银华盛利混合发起式,YHSLHHFQS,2021-12-07,3.8051,3.8051,-2.70,-6.36,-0.18,-0.37,38.72,67.97,182.74,,52.07,280.51,2018-12-13,1,78.9169,1.50%,0.15%,1,0.15%,1,
590003,中邮核心优势灵活配置混合,ZYHXYSLHPZHH,2021-12-07,3.2850,3.4650,-1.71,3.24,10.94,-7.57,52.01,76.14,156.24,176.05,66.58,287.06,2009-10-28,1,78.8090,1.50%,0.15%,1,0.15%,1,63.76
580006,东吴新经济混合A,DWXJJHHA,2021-12-07,2.0606,2.4506,-3.22,-6.39,-0.73,-1.55,25.02,64.66,128.96,176.22,47.46,185.55,2009-12-30,1,78.6865,1.50%,0.15%,1,0.15%,1,100.64
011328,景顺长城新能源产业股票A,JSCCXNYCYGPA,2021-12-07,1.7063,1.7063,-1.96,-4.10,3.17,8.23,44.20,,,,,70.63,2021-02-22,1,78.55,1.50%,0.15%,1,0.15%,1,
011329,景顺长城新能源产业股票C,JSCCXNYCYGPC,2021-12-07,1.7049,1.7049,-1.96,-4.10,3.16,8.19,44.12,,,,,70.49,2021-02-22,1,78.4,,0.00%,,,,
